split,scenario_id,source_file,scenario_type,window_id,window_size,start_idx,end_idx,start_time_s,end_time_s,label_col,y_true,V_N9_t-23,V_N9_t-22,V_N9_t-21,V_N9_t-20,V_N9_t-19,V_N9_t-18,V_N9_t-17,V_N9_t-16,V_N9_t-15,V_N9_t-14,V_N9_t-13,V_N9_t-12,V_N9_t-11,V_N9_t-10,V_N9_t-9,V_N9_t-8,V_N9_t-7,V_N9_t-6,V_N9_t-5,V_N9_t-4,V_N9_t-3,V_N9_t-2,V_N9_t-1,V_N9_t-0
val,32,data_32.csv,persistent_leak,32_12_35,24,12,35,7200,21000,leak_binary,1,49.437,49.437,49.437,49.437,49.437,49.437,48.758,48.758,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5
val,32,data_32.csv,persistent_leak,32_13_36,24,13,36,7800,21600,leak_binary,1,49.437,49.437,49.437,49.437,49.437,48.758,48.758,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5
val,32,data_32.csv,persistent_leak,32_14_37,24,14,37,8400,22200,leak_binary,1,49.437,49.437,49.437,49.437,48.758,48.758,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5
val,32,data_32.csv,persistent_leak,32_15_38,24,15,38,9000,22800,leak_binary,1,49.437,49.437,49.437,48.758,48.758,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5
val,32,data_32.csv,persistent_leak,32_16_39,24,16,39,9600,23400,leak_binary,1,49.437,49.437,48.758,48.758,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5
val,32,data_32.csv,persistent_leak,32_17_40,24,17,40,10200,24000,leak_binary,1,49.437,48.758,48.758,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5
val,32,data_32.csv,persistent_leak,32_18_41,24,18,41,10800,24600,leak_binary,1,48.758,48.758,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5
val,32,data_32.csv,persistent_leak,32_19_42,24,19,42,11400,25200,leak_binary,1,48.758,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5
val,32,data_32.csv,persistent_leak,32_20_43,24,20,43,12000,25800,leak_binary,1,48.758,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5
val,32,data_32.csv,persistent_leak,32_21_44,24,21,44,12600,26400,leak_binary,1,48.758,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5
val,32,data_32.csv,persistent_leak,32_22_45,24,22,45,13200,27000,leak_binary,1,48.758,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5
val,32,data_32.csv,persistent_leak,32_23_46,24,23,46,13800,27600,leak_binary,1,48.758,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5
val,32,data_32.csv,persistent_leak,32_24_47,24,24,47,14400,28200,leak_binary,1,54.5,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5
val,32,data_32.csv,persistent_leak,32_25_48,24,25,48,15000,28800,leak_binary,1,54.5,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5
val,32,data_32.csv,persistent_leak,32_26_49,24,26,49,15600,29400,leak_binary,1,54.5,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5
val,32,data_32.csv,persistent_leak,32_27_50,24,27,50,16200,30000,leak_binary,1,54.5,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5
val,32,data_32.csv,persistent_leak,32_28_51,24,28,51,16800,30600,leak_binary,1,54.5,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5
val,32,data_32.csv,persistent_leak,32_29_52,24,29,52,17400,31200,leak_binary,1,54.5,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5
val,32,data_32.csv,persistent_leak,32_30_53,24,30,53,18000,31800,leak_binary,1,60.5,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5
val,32,data_32.csv,persistent_leak,32_31_54,24,31,54,18600,32400,leak_binary,1,60.5,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111
val,32,data_32.csv,persistent_leak,32_32_55,24,32,55,19200,33000,leak_binary,1,60.5,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111
val,32,data_32.csv,persistent_leak,32_33_56,24,33,56,19800,33600,leak_binary,1,60.5,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111
val,32,data_32.csv,persistent_leak,32_34_57,24,34,57,20400,34200,leak_binary,1,60.5,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111
val,32,data_32.csv,persistent_leak,32_35_58,24,35,58,21000,34800,leak_binary,1,60.5,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111
val,32,data_32.csv,persistent_leak,32_36_59,24,36,59,21600,35400,leak_binary,1,64.5,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111
val,32,data_32.csv,persistent_leak,32_37_60,24,37,60,22200,36000,leak_binary,1,64.5,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389
val,32,data_32.csv,persistent_leak,32_38_61,24,38,61,22800,36600,leak_binary,1,64.5,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389
val,32,data_32.csv,persistent_leak,32_39_62,24,39,62,23400,37200,leak_binary,1,64.5,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389
val,32,data_32.csv,persistent_leak,32_40_63,24,40,63,24000,37800,leak_binary,1,64.5,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389
val,32,data_32.csv,persistent_leak,32_41_64,24,41,64,24600,38400,leak_binary,1,64.5,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389
val,32,data_32.csv,persistent_leak,32_42_65,24,42,65,25200,39000,leak_binary,1,74.5,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389
val,32,data_32.csv,persistent_leak,32_43_66,24,43,66,25800,39600,leak_binary,1,74.5,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0
val,32,data_32.csv,persistent_leak,32_44_67,24,44,67,26400,40200,leak_binary,1,74.5,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0
val,32,data_32.csv,persistent_leak,32_45_68,24,45,68,27000,40800,leak_binary,1,74.5,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0
val,32,data_32.csv,persistent_leak,32_46_69,24,46,69,27600,41400,leak_binary,1,74.5,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0
val,32,data_32.csv,persistent_leak,32_47_70,24,47,70,28200,42000,leak_binary,1,74.5,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0
val,32,data_32.csv,persistent_leak,32_48_71,24,48,71,28800,42600,leak_binary,1,84.5,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0
val,32,data_32.csv,persistent_leak,32_49_72,24,49,72,29400,43200,leak_binary,1,84.5,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06
val,32,data_32.csv,persistent_leak,32_50_73,24,50,73,30000,43800,leak_binary,1,84.5,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06
val,32,data_32.csv,persistent_leak,32_51_74,24,51,74,30600,44400,leak_binary,1,84.5,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06
val,32,data_32.csv,persistent_leak,32_52_75,24,52,75,31200,45000,leak_binary,1,84.5,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06
val,32,data_32.csv,persistent_leak,32_53_76,24,53,76,31800,45600,leak_binary,1,84.5,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06
val,32,data_32.csv,persistent_leak,32_54_77,24,54,77,32400,46200,leak_binary,1,87.111,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06
val,32,data_32.csv,persistent_leak,32_55_78,24,55,78,33000,46800,leak_binary,1,87.111,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44
val,32,data_32.csv,persistent_leak,32_56_79,24,56,79,33600,47400,leak_binary,1,87.111,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44
val,32,data_32.csv,persistent_leak,32_57_80,24,57,80,34200,48000,leak_binary,1,87.111,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44
val,32,data_32.csv,persistent_leak,32_58_81,24,58,81,34800,48600,leak_binary,1,87.111,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44
val,32,data_32.csv,persistent_leak,32_59_82,24,59,82,35400,49200,leak_binary,1,87.111,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44
val,32,data_32.csv,persistent_leak,32_60_83,24,60,83,36000,49800,leak_binary,1,95.389,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44
val,32,data_32.csv,persistent_leak,32_61_84,24,61,84,36600,50400,leak_binary,1,95.389,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5
val,32,data_32.csv,persistent_leak,32_62_85,24,62,85,37200,51000,leak_binary,1,95.389,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5
val,32,data_32.csv,persistent_leak,32_63_86,24,63,86,37800,51600,leak_binary,1,95.389,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5
val,32,data_32.csv,persistent_leak,32_64_87,24,64,87,38400,52200,leak_binary,1,95.389,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5
val,32,data_32.csv,persistent_leak,32_65_88,24,65,88,39000,52800,leak_binary,1,95.389,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5
val,32,data_32.csv,persistent_leak,32_66_89,24,66,89,39600,53400,leak_binary,1,110.0,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5
val,32,data_32.csv,persistent_leak,32_67_90,24,67,90,40200,54000,leak_binary,1,110.0,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313
val,32,data_32.csv,persistent_leak,32_68_91,24,68,91,40800,54600,leak_binary,1,110.0,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313
val,32,data_32.csv,persistent_leak,32_69_92,24,69,92,41400,55200,leak_binary,1,110.0,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313
val,32,data_32.csv,persistent_leak,32_70_93,24,70,93,42000,55800,leak_binary,1,110.0,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313
val,32,data_32.csv,persistent_leak,32_71_94,24,71,94,42600,56400,leak_binary,1,110.0,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313
val,32,data_32.csv,persistent_leak,32_72_95,24,72,95,43200,57000,leak_binary,1,112.06,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313
val,32,data_32.csv,persistent_leak,32_73_96,24,73,96,43800,57600,leak_binary,1,112.06,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5
val,32,data_32.csv,persistent_leak,32_74_97,24,74,97,44400,58200,leak_binary,1,112.06,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5
val,32,data_32.csv,persistent_leak,32_75_98,24,75,98,45000,58800,leak_binary,1,112.06,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5
val,32,data_32.csv,persistent_leak,32_76_99,24,76,99,45600,59400,leak_binary,1,112.06,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5
val,32,data_32.csv,persistent_leak,32_77_100,24,77,100,46200,60000,leak_binary,1,112.06,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5
val,32,data_32.csv,persistent_leak,32_78_101,24,78,101,46800,60600,leak_binary,1,100.44,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5
val,32,data_32.csv,persistent_leak,32_79_102,24,79,102,47400,61200,leak_binary,1,100.44,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688
val,32,data_32.csv,persistent_leak,32_80_103,24,80,103,48000,61800,leak_binary,1,100.44,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688
val,32,data_32.csv,persistent_leak,32_81_104,24,81,104,48600,62400,leak_binary,1,100.44,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688
val,32,data_32.csv,persistent_leak,32_82_105,24,82,105,49200,63000,leak_binary,1,100.44,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688
val,32,data_32.csv,persistent_leak,32_83_106,24,83,106,49800,63600,leak_binary,1,100.44,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688
val,32,data_32.csv,persistent_leak,32_84_107,24,84,107,50400,64200,leak_binary,1,82.5,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688
val,32,data_32.csv,persistent_leak,32_85_108,24,85,108,51000,64800,leak_binary,1,82.5,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5
val,32,data_32.csv,persistent_leak,32_86_109,24,86,109,51600,65400,leak_binary,1,82.5,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5
val,32,data_32.csv,persistent_leak,32_87_110,24,87,110,52200,66000,leak_binary,1,82.5,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5
val,32,data_32.csv,persistent_leak,32_88_111,24,88,111,52800,66600,leak_binary,1,82.5,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5
val,32,data_32.csv,persistent_leak,32_89_112,24,89,112,53400,67200,leak_binary,1,82.5,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5
val,32,data_32.csv,persistent_leak,32_90_113,24,90,113,54000,67800,leak_binary,1,75.313,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5
val,32,data_32.csv,persistent_leak,32_91_114,24,91,114,54600,68400,leak_binary,1,75.313,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747
val,32,data_32.csv,persistent_leak,32_92_115,24,92,115,55200,69000,leak_binary,1,75.313,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747
val,32,data_32.csv,persistent_leak,32_93_116,24,93,116,55800,69600,leak_binary,1,75.313,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747
val,32,data_32.csv,persistent_leak,32_94_117,24,94,117,56400,70200,leak_binary,1,75.313,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747
val,32,data_32.csv,persistent_leak,32_95_118,24,95,118,57000,70800,leak_binary,1,75.313,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747
val,32,data_32.csv,persistent_leak,32_96_119,24,96,119,57600,71400,leak_binary,1,81.5,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747
val,32,data_32.csv,persistent_leak,32_97_120,24,97,120,58200,72000,leak_binary,1,81.5,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0
val,32,data_32.csv,persistent_leak,32_98_121,24,98,121,58800,72600,leak_binary,1,81.5,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0
val,32,data_32.csv,persistent_leak,32_99_122,24,99,122,59400,73200,leak_binary,1,81.5,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0
val,32,data_32.csv,persistent_leak,32_100_123,24,100,123,60000,73800,leak_binary,1,81.5,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0
val,32,data_32.csv,persistent_leak,32_101_124,24,101,124,60600,74400,leak_binary,1,81.5,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0
val,32,data_32.csv,persistent_leak,32_102_125,24,102,125,61200,75000,leak_binary,1,87.688,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0,82.0
val,32,data_32.csv,persistent_leak,32_103_126,24,103,126,61800,75600,leak_binary,1,87.688,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0,82.0,88.341
val,32,data_32.csv,persistent_leak,32_104_127,24,104,127,62400,76200,leak_binary,1,87.688,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0,82.0,88.341,88.341
val,32,data_32.csv,persistent_leak,32_105_128,24,105,128,63000,76800,leak_binary,1,87.688,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0,82.0,88.341,88.341,88.341
val,32,data_32.csv,persistent_leak,32_106_129,24,106,129,63600,77400,leak_binary,1,87.688,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0,82.0,88.341,88.341,88.341,88.341
val,32,data_32.csv,persistent_leak,32_107_130,24,107,130,64200,78000,leak_binary,1,87.688,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0,82.0,88.341,88.341,88.341,88.341,88.341
val,32,data_32.csv,persistent_leak,32_108_131,24,108,131,64800,78600,leak_binary,1,98.5,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0,82.0,88.341,88.341,88.341,88.341,88.341,88.341
val,32,data_32.csv,persistent_leak,32_109_132,24,109,132,65400,79200,leak_binary,1,98.5,98.5,98.5,98.5,98.5,92.747,92.747,92.747,92.747,92.747,92.747,82.0,82.0,82.0,82.0,82.0,82.0,88.341,88.341,88.341,88.341,88.341,88.341,79.338
